start:2016-05-23 end:2016-05-30, 29:215:87:128 36:135:0:135 37:135:0:135 35:135:0:135 30:127:0:127 28:107:0:107 47:77:0:77 31:76:0:76 41:71:0:71 46:51:0:51 26:33:0:33 44:7:0:7 45:1:0:1 49:0:0:0 48:0:0:0 43:0:0:0 42:0:0:0 40:0:0:0 39:0:0:0 38:0:0:0 34:0:0:0 32:0:0:0 27:0:0:0
start:2016-05-22 end:2016-05-29, 29:194:82:112 36:119:0:119 37:119:0:119 35:119:0:119 30:111:0:111 31:84:0:84 28:83:0:83 47:70:0:70 41:47:0:47 46:44:0:44 26:33:0:33 44:7:0:7 45:1:0:1 49:0:0:0 48:0:0:0 43:0:0:0 42:0:0:0 40:0:0:0 39:0:0:0 38:0:0:0 34:0:0:0 32:0:0:0 27:0:0:0
start:2016-05-21 end:2016-05-28, 29:157:69:88 36:95:0:95 37:95:0:95 35:95:0:95 30:88:0:88 31:84:0:84 28:70:0:70 47:57:0:57 46:34:0:34 26:33:0:33 41:23:0:23 44:7:0:7 45:1:0:1 49:0:0:0 48:0:0:0 43:0:0:0 42:0:0:0 40:0:0:0 39:0:0:0 38:0:0:0 34:0:0:0 32:0:0:0 27:0:0:0
start:2016-05-20 end:2016-05-27, 29:166:76:90 36:90:0:90 37:90:0:90 35:90:0:90 28:86:0:86 31:86:0:86 30:83:0:83 47:55:0:55 46:34:0:34 26:33:0:33 41:16:0:16 44:6:0:6 45:1:0:1 49:0:0:0 48:0:0:0 43:0:0:0 42:0:0:0 40:0:0:0 39:0:0:0 38:0:0:0 34:0:0:0 32:0:0:0 27:0:0:0
start:2016-05-19 end:2016-05-26, 29:168:79:89 28:93:0:93 36:89:0:89 37:89:0:89 35:87:0:87 31:86:0:86 30:80:0:80 47:61:0:61 46:37:0:37 26:32:0:32 41:12:0:12 44:5:0:5 27:2:2:0 45:1:0:1 49:0:0:0 48:0:0:0 43:0:0:0 42:0:0:0 40:0:0:0 39:0:0:0 38:0:0:0 34:0:0:0 32:0:0:0
start:2016-05-18 end:2016-05-25, 29:155:76:79 28:93:0:93 31:86:0:86 36:79:0:79 37:79:0:79 35:76:0:76 30:73:0:73 47:61:0:61 46:38:0:38 26:31:0:31 41:13:0:13 27:9:9:0 44:6:0:6 49:0:0:0 48:0:0:0 45:0:0:0 43:0:0:0 42:0:0:0 40:0:0:0 39:0:0:0 38:0:0:0 34:0:0:0 32:0:0:0
start:2016-05-17 end:2016-05-24, 29:142:69:73 28:88:0:88 31:86:0:86 36:78:0:78 37:78:0:78 35:74:0:74 30:71:0:71 47:59:0:59 46:38:0:38 26:28:0:28 41:9:0:9 27:9:9:0 44:6:0:6 49:0:0:0 48:0:0:0 45:0:0:0 43:0:0:0 42:0:0:0 40:0:0:0 39:0:0:0 38:0:0:0 34:0:0:0 32:0:0:0
start:2016-05-16 end:2016-05-23, 29:135:61:74 31:96:0:96 28:88:0:88 36:72:0:72 37:72:0:72 35:68:0:68 30:63:0:63 47:55:0:55 46:37:0:37 26:27:0:27 27:9:9:0 41:7:0:7 44:6:0:6 49:0:0:0 48:0:0:0 45:0:0:0 43:0:0:0 42:0:0:0 40:0:0:0 39:0:0:0 38:0:0:0 34:0:0:0 32:0:0:0
start:2016-05-15 end:2016-05-22, 29:154:65:89 31:109:0:109 28:108:0:108 36:63:0:63 37:63:0:63 35:61:0:61 30:56:0:56 47:50:0:50 46:34:0:34 26:27:0:27 27:9:9:0 41:7:0:7 44:5:0:5 34:2:0:2 49:0:0:0 48:0:0:0 45:0:0:0 43:0:0:0 42:0:0:0 40:0:0:0 39:0:0:0 38:0:0:0 32:0:0:0
start:2016-05-14 end:2016-05-21, 29:190:77:113 31:132:0:132 28:123:0:123 36:63:0:63 37:63:0:63 35:61:0:61 30:56:0:56 47:50:0:50 46:34:0:34 26:27:0:27 27:9:9:0 41:7:0:7 44:5:0:5 34:2:0:2 49:0:0:0 48:0:0:0 45:0:0:0 43:0:0:0 42:0:0:0 40:0:0:0 39:0:0:0 38:0:0:0 32:0:0:0
start:2016-05-13 end:2016-05-20, 29:218:84:134 31:153:0:153 28:121:0:121 36:62:0:62 37:62:0:62 35:60:0:60 30:55:0:55 47:49:0:49 46:33:0:33 26:27:0:27 27:9:9:0 41:7:0:7 44:5:0:5 34:2:0:2 49:0:0:0 48:0:0:0 45:0:0:0 43:0:0:0 42:0:0:0 40:0:0:0 39:0:0:0 38:0:0:0 32:0:0:0
start:2016-05-12 end:2016-05-19, 29:230:87:143 31:159:0:159 28:118:0:118 36:59:0:59 37:59:0:59 35:59:0:59 30:53:0:53 47:38:0:38 46:31:0:31 26:23:0:23 34:10:0:10 27:7:7:0 44:5:0:5 41:4:0:4 49:0:0:0 48:0:0:0 45:0:0:0 43:0:0:0 42:0:0:0 40:0:0:0 39:0:0:0 38:0:0:0 32:0:0:0
start:2016-05-11 end:2016-05-18, 29:243:90:153 31:155:0:155 28:115:0:115 35:70:0:70 36:69:0:69 37:69:0:69 30:63:0:63 47:36:0:36 46:31:0:31 34:24:0:24 26:22:0:22 44:5:0:5 41:3:0:3 45:1:0:1 49:0:0:0 48:0:0:0 43:0:0:0 42:0:0:0 40:0:0:0 39:0:0:0 38:0:0:0 32:0:0:0 27:0:0:0
start:2016-05-10 end:2016-05-17, 29:254:95:159 31:154:0:154 28:129:0:129 35:72:0:72 36:70:0:70 37:70:0:70 30:65:0:65 34:37:0:37 47:36:0:36 46:32:0:32 26:19:0:19 41:7:0:7 44:3:0:3 45:1:0:1 49:0:0:0 48:0:0:0 43:0:0:0 42:0:0:0 40:0:0:0 39:0:0:0 38:0:0:0 32:0:0:0 27:0:0:0
start:2016-05-09 end:2016-05-16, 29:267:101:166 31:153:0:153 28:144:0:144 35:86:0:86 37:84:0:84 36:82:0:82 30:80:0:80 34:47:0:47 47:41:0:41 46:40:0:40 26:23:0:23 27:9:9:0 41:7:0:7 44:3:0:3 45:1:0:1 49:0:0:0 48:0:0:0 43:0:0:0 42:0:0:0 40:0:0:0 39:0:0:0 38:0:0:0 32:0:0:0
start:2016-05-08 end:2016-05-15, 29:267:101:166 31:150:0:150 28:141:0:141 37:108:0:108 35:108:0:108 36:102:0:102 30:102:0:102 34:57:0:57 47:48:0:48 46:48:0:48 26:29:0:29 27:9:9:0 41:7:0:7 44:3:0:3 45:1:0:1 49:0:0:0 48:0:0:0 43:0:0:0 42:0:0:0 40:0:0:0 39:0:0:0 38:0:0:0 32:0:0:0
start:2016-05-07 end:2016-05-14, 29:263:100:163 31:144:0:144 28:133:0:133 35:132:0:132 37:128:0:128 36:125:0:125 30:119:0:119 34:66:0:66 47:59:0:59 46:59:0:59 26:29:0:29 27:9:9:0 41:7:0:7 44:4:0:4 45:1:0:1 49:0:0:0 48:0:0:0 43:0:0:0 42:0:0:0 40:0:0:0 39:0:0:0 38:0:0:0 32:0:0:0
start:2016-05-06 end:2016-05-13, 29:266:101:165 35:156:0:156 37:152:0:152 36:148:0:148 31:146:0:146 30:139:0:139 28:132:0:132 34:73:0:73 47:72:0:72 46:71:0:71 26:29:0:29 27:15:15:0 41:9:0:9 44:4:0:4 45:1:0:1 49:0:0:0 48:0:0:0 43:0:0:0 42:0:0:0 40:0:0:0 39:0:0:0 38:0:0:0 32:0:0:0
start:2016-05-05 end:2016-05-12, 29:263:101:162 35:169:0:169 37:165:0:165 36:160:0:160 30:152:0:152 31:147:0:147 28:132:0:132 47:79:0:79 46:75:0:75 34:74:0:74 26:27:0:27 41:22:0:22 27:15:15:0 44:7:0:7 45:1:0:1 49:0:0:0 48:0:0:0 43:0:0:0 42:0:0:0 40:0:0:0 39:0:0:0 38:0:0:0 32:0:0:0
start:2016-05-04 end:2016-05-11, 29:260:100:160 35:169:0:169 37:165:0:165 36:160:0:160 31:152:0:152 30:150:0:150 28:132:0:132 47:76:0:76 46:74:0:74 34:69:0:69 41:44:0:44 26:23:0:23 27:19:19:0 44:6:0:6 49:0:0:0 48:0:0:0 45:0:0:0 43:0:0:0 42:0:0:0 40:0:0:0 39:0:0:0 38:0:0:0 32:0:0:0
start:2016-05-03 end:2016-05-10, 29:260:100:160 35:169:0:169 37:165:0:165 36:160:0:160 31:153:0:153 30:152:0:152 28:131:0:131 47:74:0:74 46:73:0:73 41:64:0:64 34:63:0:63 27:19:19:0 26:16:0:16 44:8:0:8 45:1:0:1 49:0:0:0 48:0:0:0 43:0:0:0 42:0:0:0 40:0:0:0 39:0:0:0 38:0:0:0 32:0:0:0
start:2016-05-02 end:2016-05-09, 29:261:101:160 35:169:0:169 37:165:0:165 36:161:0:161 31:155:0:155 30:153:0:153 28:136:0:136 41:75:0:75 46:73:0:73 47:72:0:72 34:60:0:60 27:10:10:0 26:8:0:8 44:7:0:7 45:1:0:1 49:0:0:0 48:0:0:0 43:0:0:0 42:0:0:0 40:0:0:0 39:0:0:0 38:0:0:0 32:0:0:0
start:2016-05-01 end:2016-05-08, 29:260:100:160 35:169:0:169 36:165:0:165 37:165:0:165 31:160:0:160 30:149:0:149 28:144:0:144 47:75:0:75 46:75:0:75 41:75:0:75 34:56:0:56 27:10:10:0 44:7:0:7 26:2:0:2 45:1:0:1 49:0:0:0 48:0:0:0 43:0:0:0 42:0:0:0 40:0:0:0 39:0:0:0 38:0:0:0 32:0:0:0
start:2016-04-30 end:2016-05-07, 29:263:100:163 37:169:0:169 35:169:0:169 36:166:0:166 31:165:0:165 30:156:0:156 28:151:0:151 46:75:0:75 41:75:0:75 47:70:0:70 34:53:0:53 27:10:10:0 44:7:0:7 26:2:0:2 45:1:0:1 49:0:0:0 48:0:0:0 43:0:0:0 42:0:0:0 40:0:0:0 39:0:0:0 38:0:0:0 32:0:0:0
start:2016-04-29 end:2016-05-06, 29:252:89:163 37:169:0:169 35:169:0:169 36:167:0:167 31:162:0:162 30:159:0:159 28:153:0:153 41:74:0:74 46:73:0:73 47:68:0:68 34:53:0:53 44:7:0:7 27:4:4:0 26:3:0:3 45:1:0:1 49:0:0:0 48:0:0:0 43:0:0:0 42:0:0:0 40:0:0:0 39:0:0:0 38:0:0:0 32:0:0:0
start:2016-04-28 end:2016-05-05, 29:240:74:166 37:169:0:169 35:169:0:169 36:168:0:168 31:161:0:161 30:156:0:156 28:154:0:154 46:72:0:72 47:66:0:66 41:63:0:63 34:52:0:52 27:8:8:0 26:8:0:8 44:4:0:4 45:1:0:1 49:0:0:0 48:0:0:0 43:0:0:0 42:0:0:0 40:0:0:0 39:0:0:0 38:0:0:0 32:0:0:0
start:2016-04-27 end:2016-05-04, 29:218:60:158 37:159:0:159 35:159:0:159 36:158:0:158 31:150:0:150 28:147:0:147 30:143:0:143 47:65:0:65 46:64:0:64 34:48:0:48 41:45:0:45 26:12:0:12 44:4:0:4 27:4:4:0 45:1:0:1 49:0:0:0 48:0:0:0 43:0:0:0 42:0:0:0 40:0:0:0 39:0:0:0 38:0:0:0 32:0:0:0
start:2016-04-26 end:2016-05-03, 29:184:46:138 37:139:0:139 35:139:0:139 36:138:0:138 31:131:0:131 28:129:0:129 30:121:0:121 46:58:0:58 47:55:0:55 34:42:0:42 41:21:0:21 26:12:0:12 27:4:4:0 44:2:0:2 49:0:0:0 48:0:0:0 45:0:0:0 43:0:0:0 42:0:0:0 40:0:0:0 39:0:0:0 38:0:0:0 32:0:0:0
start:2016-04-25 end:2016-05-02, 29:185:46:139 37:139:0:139 35:139:0:139 36:138:0:138 28:130:0:130 31:129:0:129 30:97:0:97 47:58:0:58 46:57:0:57 34:40:0:40 26:18:0:18 41:8:0:8 27:5:5:0 44:3:0:3 49:0:0:0 48:0:0:0 45:0:0:0 43:0:0:0 42:0:0:0 40:0:0:0 39:0:0:0 38:0:0:0 32:0:0:0
start:2016-04-24 end:2016-05-01, 29:185:46:139 37:139:0:139 35:139:0:139 36:138:0:138 28:131:0:131 31:126:0:126 30:77:0:77 47:59:0:59 46:57:0:57 34:41:0:41 26:19:0:19 41:8:0:8 27:5:5:0 44:3:0:3 49:0:0:0 48:0:0:0 45:0:0:0 43:0:0:0 42:0:0:0 40:0:0:0 39:0:0:0 38:0:0:0 32:0:0:0
start:2016-04-23 end:2016-04-30, 29:186:47:139 37:139:0:139 35:139:0:139 36:138:0:138 28:131:0:131 31:128:0:128 47:61:0:61 46:56:0:56 30:53:0:53 34:42:0:42 26:21:0:21 41:8:0:8 27:5:5:0 44:2:0:2 49:0:0:0 48:0:0:0 45:0:0:0 43:0:0:0 42:0:0:0 40:0:0:0 39:0:0:0 38:0:0:0 32:0:0:0
start:2016-04-22 end:2016-04-29, 29:197:58:139 37:139:0:139 35:139:0:139 36:138:0:138 28:132:0:132 31:131:0:131 47:62:0:62 46:57:0:57 34:42:0:42 30:30:0:30 26:25:0:25 41:21:0:21 27:10:10:0 44:3:0:3 45:1:0:1 49:0:0:0 48:0:0:0 43:0:0:0 42:0:0:0 40:0:0:0 39:0:0:0 38:0:0:0 32:0:0:0
start:2016-04-21 end:2016-04-28, 29:212:73:139 37:139:0:139 35:139:0:139 36:138:0:138 28:133:0:133 31:133:0:133 47:62:0:62 46:57:0:57 34:40:0:40 41:31:0:31 30:29:0:29 26:29:0:29 27:10:10:0 44:3:0:3 45:1:0:1 49:0:0:0 48:0:0:0 43:0:0:0 42:0:0:0 40:0:0:0 39:0:0:0 38:0:0:0 32:0:0:0
start:2016-04-20 end:2016-04-27, 29:230:85:145 37:145:0:145 35:145:0:145 36:144:0:144 28:138:0:138 31:135:0:135 47:68:0:68 46:65:0:65 34:47:0:47 26:42:0:42 30:37:0:37 41:25:0:25 27:15:13:2 44:2:0:2 45:1:0:1 49:0:0:0 48:0:0:0 43:0:0:0 42:0:0:0 40:0:0:0 39:0:0:0 38:0:0:0 32:0:0:0
start:2016-04-19 end:2016-04-26, 29:266:100:166 37:166:0:166 35:166:0:166 36:165:0:165 28:158:0:158 31:155:0:155 47:83:0:83 46:73:0:73 34:61:0:61 30:59:0:59 26:53:0:53 41:26:0:26 27:24:19:5 44:3:0:3 45:2:0:2 49:0:0:0 48:0:0:0 43:0:0:0 42:0:0:0 40:0:0:0 39:0:0:0 38:0:0:0 32:0:0:0
start:2016-04-18 end:2016-04-25, 29:261:95:166 36:166:0:166 37:166:0:166 35:166:0:166 31:157:0:157 28:145:0:145 47:85:0:85 30:81:0:81 46:74:0:74 34:70:0:70 26:57:0:57 41:47:0:47 27:30:23:7 44:3:0:3 45:3:0:3 49:0:0:0 48:0:0:0 43:0:0:0 42:0:0:0 40:0:0:0 39:0:0:0 38:0:0:0 32:0:0:0
start:2016-04-17 end:2016-04-24, 29:259:93:166 36:166:0:166 37:166:0:166 35:166:0:166 31:159:0:159 28:121:0:121 30:105:0:105 47:88:0:88 34:78:0:78 46:75:0:75 41:71:0:71 26:63:0:63 27:30:23:7 45:4:0:4 44:3:0:3 49:0:0:0 48:0:0:0 43:0:0:0 42:0:0:0 40:0:0:0 39:0:0:0 38:0:0:0 32:0:0:0
start:2016-04-16 end:2016-04-23, 29:255:89:166 36:166:0:166 37:166:0:166 35:166:0:166 31:158:0:158 30:127:0:127 28:98:0:98 47:91:0:91 34:86:0:86 41:84:0:84 46:76:0:76 26:65:0:65 27:32:23:9 45:5:0:5 44:3:0:3 49:0:0:0 48:0:0:0 43:0:0:0 42:0:0:0 40:0:0:0 39:0:0:0 38:0:0:0 32:0:0:0
start:2016-04-15 end:2016-04-22, 29:248:85:163 31:157:0:157 30:149:0:149 36:147:0:147 37:147:0:147 35:147:0:147 47:82:0:82 34:81:0:81 28:75:0:75 41:75:0:75 26:69:0:69 46:67:0:67 27:44:27:17 45:4:0:4 44:3:0:3 49:0:0:0 48:0:0:0 43:0:0:0 42:0:0:0 40:0:0:0 39:0:0:0 38:0:0:0 32:0:0:0
start:2016-04-14 end:2016-04-21, 29:246:83:163 31:142:0:142 30:138:0:138 36:123:0:123 37:123:0:123 35:123:0:123 34:75:0:75 47:73:0:73 26:67:1:66 41:63:0:63 46:57:0:57 27:55:38:17 28:53:0:53 45:4:0:4 44:3:0:3 49:0:0:0 48:0:0:0 43:0:0:0 42:0:0:0 40:0:0:0 39:0:0:0 38:0:0:0 32:0:0:0
start:2016-04-13 end:2016-04-20, 29:250:84:166 31:126:0:126 30:121:0:121 36:102:0:102 37:102:0:102 35:102:0:102 41:63:0:63 34:63:0:63 27:61:46:15 47:58:0:58 26:49:1:48 46:47:0:47 28:33:0:33 45:4:0:4 44:3:0:3 49:0:0:0 48:0:0:0 43:0:0:0 42:0:0:0 40:0:0:0 39:0:0:0 38:0:0:0 32:0:0:0
start:2016-04-12 end:2016-04-19, 29:248:82:166 31:103:0:103 30:99:0:99 36:78:0:78 37:78:0:78 35:78:0:78 41:62:0:62 27:62:50:12 34:49:0:49 47:44:0:44 26:37:1:36 46:36:0:36 28:10:0:10 45:3:0:3 44:2:0:2 49:0:0:0 48:0:0:0 43:0:0:0 42:0:0:0 40:0:0:0 39:0:0:0 38:0:0:0 32:0:0:0
start:2016-04-11 end:2016-04-18, 29:252:86:166 31:79:0:79 30:76:0:76 27:70:60:10 36:54:0:54 37:54:0:54 35:54:0:54 41:42:0:42 34:34:0:34 47:29:0:29 26:28:1:27 46:25:0:25 44:2:0:2 45:2:0:2 49:0:0:0 28:0:0:0 48:0:0:0 43:0:0:0 42:0:0:0 40:0:0:0 39:0:0:0 38:0:0:0 32:0:0:0
start:2016-04-10 end:2016-04-17, 29:253:87:166 27:85:75:10 31:56:0:56 30:53:0:53 26:43:24:19 36:30:0:30 37:30:0:30 35:30:0:30 34:19:0:19 41:18:0:18 47:16:0:16 46:14:0:14 44:1:0:1 45:1:0:1 49:0:0:0 28:0:0:0 48:0:0:0 43:0:0:0 42:0:0:0 40:0:0:0 39:0:0:0 38:0:0:0 32:0:0:0
start:2016-04-09 end:2016-04-16, 29:255:89:166 27:91:83:8 26:52:37:15 31:33:0:33 30:31:0:31 36:6:0:6 37:6:0:6 35:6:0:6 41:4:0:4 34:4:0:4 46:3:0:3 47:2:0:2 44:1:0:1 49:0:0:0 28:0:0:0 48:0:0:0 45:0:0:0 43:0:0:0 42:0:0:0 40:0:0:0 39:0:0:0 38:0:0:0 32:0:0:0
start:2016-04-08 end:2016-04-15, 29:224:78:146 27:85:85:0 26:43:37:6 31:10:0:10 30:9:0:9 44:0:0:0 36:0:0:0 49:0:0:0 28:0:0:0 48:0:0:0 47:0:0:0 46:0:0:0 45:0:0:0 43:0:0:0 42:0:0:0 41:0:0:0 40:0:0:0 39:0:0:0 38:0:0:0 37:0:0:0 35:0:0:0 34:0:0:0 32:0:0:0
start:2016-04-07 end:2016-04-14, 29:210:76:134 27:70:70:0 26:37:37:0 30:1:1:0 44:0:0:0 36:0:0:0 49:0:0:0 28:0:0:0 48:0:0:0 47:0:0:0 46:0:0:0 45:0:0:0 43:0:0:0 42:0:0:0 41:0:0:0 40:0:0:0 39:0:0:0 38:0:0:0 37:0:0:0 35:0:0:0 34:0:0:0 32:0:0:0 31:0:0:0
start:2016-04-06 end:2016-04-13, 29:196:74:122 27:61:61:0 26:43:43:0 30:1:1:0 44:0:0:0 36:0:0:0 49:0:0:0 28:0:0:0 48:0:0:0 47:0:0:0 46:0:0:0 45:0:0:0 43:0:0:0 42:0:0:0 41:0:0:0 40:0:0:0 39:0:0:0 38:0:0:0 37:0:0:0 35:0:0:0 34:0:0:0 32:0:0:0 31:0:0:0
start:2016-04-05 end:2016-04-12, 29:190:72:118 27:59:59:0 26:51:51:0 30:1:1:0 44:0:0:0 36:0:0:0 49:0:0:0 28:0:0:0 48:0:0:0 47:0:0:0 46:0:0:0 45:0:0:0 43:0:0:0 42:0:0:0 41:0:0:0 40:0:0:0 39:0:0:0 38:0:0:0 37:0:0:0 35:0:0:0 34:0:0:0 32:0:0:0 31:0:0:0
start:2016-04-04 end:2016-04-11, 29:177:70:107 26:63:63:0 27:55:55:0 30:1:1:0 44:0:0:0 36:0:0:0 49:0:0:0 28:0:0:0 48:0:0:0 47:0:0:0 46:0:0:0 45:0:0:0 43:0:0:0 42:0:0:0 41:0:0:0 40:0:0:0 39:0:0:0 38:0:0:0 37:0:0:0 35:0:0:0 34:0:0:0 32:0:0:0 31:0:0:0
start:2016-04-03 end:2016-04-10, 29:140:57:83 26:41:41:0 27:40:40:0 30:1:1:0 44:0:0:0 36:0:0:0 49:0:0:0 28:0:0:0 48:0:0:0 47:0:0:0 46:0:0:0 45:0:0:0 43:0:0:0 42:0:0:0 41:0:0:0 40:0:0:0 39:0:0:0 38:0:0:0 37:0:0:0 35:0:0:0 34:0:0:0 32:0:0:0 31:0:0:0
start:2016-04-02 end:2016-04-09, 29:103:44:59 27:32:32:0 26:28:28:0 30:1:1:0 44:0:0:0 36:0:0:0 49:0:0:0 28:0:0:0 48:0:0:0 47:0:0:0 46:0:0:0 45:0:0:0 43:0:0:0 42:0:0:0 41:0:0:0 40:0:0:0 39:0:0:0 38:0:0:0 37:0:0:0 35:0:0:0 34:0:0:0 32:0:0:0 31:0:0:0
start:2016-04-01 end:2016-04-08, 29:101:44:57 26:27:27:0 27:21:21:0 30:1:1:0 44:0:0:0 36:0:0:0 49:0:0:0 28:0:0:0 48:0:0:0 47:0:0:0 46:0:0:0 45:0:0:0 43:0:0:0 42:0:0:0 41:0:0:0 40:0:0:0 39:0:0:0 38:0:0:0 37:0:0:0 35:0:0:0 34:0:0:0 32:0:0:0 31:0:0:0
start:2016-03-31 end:2016-04-07, 29:99:39:60 26:42:42:0 27:28:28:0 44:0:0:0 36:0:0:0 49:0:0:0 28:0:0:0 48:0:0:0 47:0:0:0 46:0:0:0 45:0:0:0 43:0:0:0 42:0:0:0 41:0:0:0 40:0:0:0 39:0:0:0 38:0:0:0 37:0:0:0 35:0:0:0 34:0:0:0 32:0:0:0 31:0:0:0 30:0:0:0
start:2016-03-30 end:2016-04-06, 29:113:41:72 26:59:59:0 27:26:26:0 44:0:0:0 36:0:0:0 49:0:0:0 28:0:0:0 48:0:0:0 47:0:0:0 46:0:0:0 45:0:0:0 43:0:0:0 42:0:0:0 41:0:0:0 40:0:0:0 39:0:0:0 38:0:0:0 37:0:0:0 35:0:0:0 34:0:0:0 32:0:0:0 31:0:0:0 30:0:0:0
start:2016-03-29 end:2016-04-05, 29:120:43:77 26:75:75:0 27:26:26:0 44:0:0:0 36:0:0:0 49:0:0:0 28:0:0:0 48:0:0:0 47:0:0:0 46:0:0:0 45:0:0:0 43:0:0:0 42:0:0:0 41:0:0:0 40:0:0:0 39:0:0:0 38:0:0:0 37:0:0:0 35:0:0:0 34:0:0:0 32:0:0:0 31:0:0:0 30:0:0:0
start:2016-03-28 end:2016-04-04, 29:132:45:87 26:87:87:0 27:31:31:0 44:0:0:0 36:0:0:0 49:0:0:0 28:0:0:0 48:0:0:0 47:0:0:0 46:0:0:0 45:0:0:0 43:0:0:0 42:0:0:0 41:0:0:0 40:0:0:0 39:0:0:0 38:0:0:0 37:0:0:0 35:0:0:0 34:0:0:0 32:0:0:0 31:0:0:0 30:0:0:0
start:2016-03-27 end:2016-04-03, 29:168:58:110 26:110:110:0 27:45:45:0 44:0:0:0 36:0:0:0 49:0:0:0 28:0:0:0 48:0:0:0 47:0:0:0 46:0:0:0 45:0:0:0 43:0:0:0 42:0:0:0 41:0:0:0 40:0:0:0 39:0:0:0 38:0:0:0 37:0:0:0 35:0:0:0 34:0:0:0 32:0:0:0 31:0:0:0 30:0:0:0
start:2016-03-26 end:2016-04-02, 29:205:71:134 26:134:134:0 27:63:63:0 44:0:0:0 36:0:0:0 49:0:0:0 28:0:0:0 48:0:0:0 47:0:0:0 46:0:0:0 45:0:0:0 43:0:0:0 42:0:0:0 41:0:0:0 40:0:0:0 39:0:0:0 38:0:0:0 37:0:0:0 35:0:0:0 34:0:0:0 32:0:0:0 31:0:0:0 30:0:0:0
start:2016-03-25 end:2016-04-01, 29:220:77:143 26:143:143:0 27:69:69:0 44:0:0:0 36:0:0:0 49:0:0:0 28:0:0:0 48:0:0:0 47:0:0:0 46:0:0:0 45:0:0:0 43:0:0:0 42:0:0:0 41:0:0:0 40:0:0:0 39:0:0:0 38:0:0:0 37:0:0:0 35:0:0:0 34:0:0:0 32:0:0:0 31:0:0:0 30:0:0:0
start:2016-03-24 end:2016-03-31, 29:232:83:149 26:149:149:0 27:76:76:0 44:0:0:0 36:0:0:0 49:0:0:0 28:0:0:0 48:0:0:0 47:0:0:0 46:0:0:0 45:0:0:0 43:0:0:0 42:0:0:0 41:0:0:0 40:0:0:0 39:0:0:0 38:0:0:0 37:0:0:0 35:0:0:0 34:0:0:0 32:0:0:0 31:0:0:0 30:0:0:0
start:2016-03-23 end:2016-03-30, 29:228:81:147 26:147:147:0 27:90:90:0 44:0:0:0 36:0:0:0 49:0:0:0 28:0:0:0 48:0:0:0 47:0:0:0 46:0:0:0 45:0:0:0 43:0:0:0 42:0:0:0 41:0:0:0 40:0:0:0 39:0:0:0 38:0:0:0 37:0:0:0 35:0:0:0 34:0:0:0 32:0:0:0 31:0:0:0 30:0:0:0
start:2016-03-22 end:2016-03-29, 29:224:79:145 26:145:145:0 27:96:96:0 44:0:0:0 36:0:0:0 49:0:0:0 28:0:0:0 48:0:0:0 47:0:0:0 46:0:0:0 45:0:0:0 43:0:0:0 42:0:0:0 41:0:0:0 40:0:0:0 39:0:0:0 38:0:0:0 37:0:0:0 35:0:0:0 34:0:0:0 32:0:0:0 31:0:0:0 30:0:0:0
start:2016-03-21 end:2016-03-28, 29:202:72:130 26:130:130:0 27:86:86:0 44:0:0:0 36:0:0:0 49:0:0:0 28:0:0:0 48:0:0:0 47:0:0:0 46:0:0:0 45:0:0:0 43:0:0:0 42:0:0:0 41:0:0:0 40:0:0:0 39:0:0:0 38:0:0:0 37:0:0:0 35:0:0:0 34:0:0:0 32:0:0:0 31:0:0:0 30:0:0:0
start:2016-03-20 end:2016-03-27, 29:171:59:112 26:112:112:0 27:71:71:0 44:0:0:0 36:0:0:0 49:0:0:0 28:0:0:0 48:0:0:0 47:0:0:0 46:0:0:0 45:0:0:0 43:0:0:0 42:0:0:0 41:0:0:0 40:0:0:0 39:0:0:0 38:0:0:0 37:0:0:0 35:0:0:0 34:0:0:0 32:0:0:0 31:0:0:0 30:0:0:0
start:2016-03-19 end:2016-03-26, 29:171:59:112 26:112:112:0 27:68:68:0 44:0:0:0 36:0:0:0 49:0:0:0 28:0:0:0 48:0:0:0 47:0:0:0 46:0:0:0 45:0:0:0 43:0:0:0 42:0:0:0 41:0:0:0 40:0:0:0 39:0:0:0 38:0:0:0 37:0:0:0 35:0:0:0 34:0:0:0 32:0:0:0 31:0:0:0 30:0:0:0
start:2016-03-18 end:2016-03-25, 29:182:63:119 26:119:119:0 27:75:75:0 44:0:0:0 36:0:0:0 49:0:0:0 28:0:0:0 48:0:0:0 47:0:0:0 46:0:0:0 45:0:0:0 43:0:0:0 42:0:0:0 41:0:0:0 40:0:0:0 39:0:0:0 38:0:0:0 37:0:0:0 35:0:0:0 34:0:0:0 32:0:0:0 31:0:0:0 30:0:0:0
start:2016-03-17 end:2016-03-24, 29:186:63:123 26:123:123:0 27:76:76:0 44:0:0:0 36:0:0:0 49:0:0:0 28:0:0:0 48:0:0:0 47:0:0:0 46:0:0:0 45:0:0:0 43:0:0:0 42:0:0:0 41:0:0:0 40:0:0:0 39:0:0:0 38:0:0:0 37:0:0:0 35:0:0:0 34:0:0:0 32:0:0:0 31:0:0:0 30:0:0:0
