id,date,cert_type,price_reference,price_cumulative_average,price_minimum,price_maximum,tee_traded,created_at,updated_at
427,2015-10-21,I,104.551689439,116.611643947,104.0,105.0,14857.0,2015-03-27 00:00:00,2015-03-27 00:00:00
428,2015-10-21,II,104.637457414,115.352521689,104.3,105.0,21427.0,2015-03-27 00:00:00,2015-03-27 00:00:00
429,2015-10-21,II-CAR,101.55,118.348961434,101.55,101.55,2000.0,2015-03-27 00:00:00,2015-03-27 00:00:00
430,2015-10-21,III,104.324584488,114.634574339,100.01,105.0,32117.0,2015-03-27 00:00:00,2015-03-27 00:00:00
431,2015-10-21,V,0.0,128.518518519,0.0,0.0,0.0,2015-03-27 00:00:00,2015-03-27 00:00:00
432,2015-10-28,I,104.111485633,116.353441621,103.8,104.4,19803.0,2015-03-27 00:00:00,2015-03-27 00:00:00
433,2015-10-28,II,104.170806516,115.048268146,103.9,104.4,42293.0,2015-03-27 00:00:00,2015-03-27 00:00:00
434,2015-10-28,II-CAR,104.0,118.217033945,104.0,104.0,1000.0,2015-03-27 00:00:00,2015-03-27 00:00:00
435,2015-10-28,III,104.195744648,114.468791495,103.91,104.5,6493.0,2015-03-27 00:00:00,2015-03-27 00:00:00
436,2015-10-28,V,0.0,128.518518519,0.0,0.0,0.0,2015-03-27 00:00:00,2015-03-27 00:00:00
437,2015-11-04,I,103.763452993,116.197008643,103.4,104.0,12062.0,2015-03-27 00:00:00,2015-03-27 00:00:00
438,2015-11-04,II,103.727067157,114.817605767,103.41,104.1,32327.0,2015-03-27 00:00:00,2015-03-27 00:00:00
439,2015-11-04,II-CAR,0.0,118.217033945,0.0,0.0,0.0,2015-03-27 00:00:00,2015-03-27 00:00:00
440,2015-11-04,III,103.657824641,114.273635316,103.2,104.3,7516.0,2015-03-27 00:00:00,2015-03-27 00:00:00
441,2015-11-04,V,0.0,128.518518519,0.0,0.0,0.0,2015-03-27 00:00:00,2015-03-27 00:00:00
442,2015-11-11,I,103.008909184,116.03974251,102.5,103.5,11716.0,2015-03-27 00:00:00,2015-03-27 00:00:00
443,2015-11-11,II,103.042548888,114.546574363,102.5,103.5,37381.0,2015-03-27 00:00:00,2015-03-27 00:00:00
444,2015-11-11,II-CAR,102.580523402,117.936497007,102.5,102.7,1987.0,2015-03-27 00:00:00,2015-03-27 00:00:00
445,2015-11-11,III,102.851851038,114.053297515,102.5,103.05,8190.0,2015-03-27 00:00:00,2015-03-27 00:00:00
446,2015-11-11,V,0.0,128.518518519,0.0,0.0,0.0,2015-03-27 00:00:00,2015-03-27 00:00:00
447,2015-11-18,I,101.36232512,115.474845808,100.8,103.2,39327.0,2015-03-27 00:00:00,2015-03-27 00:00:00
448,2015-11-18,II,101.8828,114.282774522,100.99,102.95,34550.0,2015-03-27 00:00:00,2015-03-27 00:00:00
449,2015-11-18,II-CAR,100.3,117.928538371,100.3,100.3,50.0,2015-03-27 00:00:00,2015-03-27 00:00:00
450,2015-11-18,III,101.653633952,113.944157779,101.0,102.3,3770.0,2015-03-27 00:00:00,2015-03-27 00:00:00
451,2015-11-18,V,100.9,119.636180905,100.9,100.9,64.0,2015-03-27 00:00:00,2015-03-27 00:00:00
452,2015-11-25,I,100.922565762,115.114225571,99.5,104.5,25965.0,2015-03-27 00:00:00,2015-03-27 00:00:00
453,2015-11-25,II,100.501493684,114.003085031,99.6,104.4,34358.0,2015-03-27 00:00:00,2015-03-27 00:00:00
454,2015-11-25,II-CAR,100.77389581,116.662349057,98.0,104.0,8830.0,2015-03-27 00:00:00,2015-03-27 00:00:00
455,2015-11-25,III,99.9433837725,113.8199773,99.5,104.4,3833.0,2015-03-27 00:00:00,2015-03-27 00:00:00
456,2015-11-25,V,99.0,114.55530303,99.0,99.0,65.0,2015-03-27 00:00:00,2015-03-27 00:00:00
457,2015-12-02,I,98.7614728603,114.9621114,97.55,100.0,9838.0,2015-03-27 00:00:00,2015-03-27 00:00:00
458,2015-12-02,II,98.9222763622,113.82584676,97.61,101.5,20133.0,2015-03-27 00:00:00,2015-03-27 00:00:00
459,2015-12-02,II-CAR,98.4426415094,116.001140523,97.65,98.8,4505.0,2015-03-27 00:00:00,2015-03-27 00:00:00
460,2015-12-02,III,98.9547278912,113.719530192,98.0,100.0,2940.0,2015-03-27 00:00:00,2015-03-27 00:00:00
461,2015-12-02,V,98.6622340426,107.944911504,98.0,98.75,188.0,2015-03-27 00:00:00,2015-03-27 00:00:00
462,2015-12-10,I,100.601175782,114.677866636,97.8,103.99,21356.0,2015-03-27 00:00:00,2015-03-27 00:00:00
463,2015-12-10,II,101.131522307,113.432636938,98.0,104.5,54759.0,2015-03-27 00:00:00,2015-03-27 00:00:00
464,2015-12-10,II-CAR,103.0,115.9974759,103.0,103.0,35.0,2015-03-27 00:00:00,2015-03-27 00:00:00
465,2015-12-10,III,99.4995956095,113.663180938,99.0,101.8,1731.0,2015-03-27 00:00:00,2015-03-27 00:00:00
466,2015-12-10,V,0.0,107.944911504,0.0,0.0,0.0,2015-03-27 00:00:00,2015-03-27 00:00:00
467,2015-12-16,I,99.6788502997,114.21057668,97.5,100.13,34696.0,2015-03-27 00:00:00,2015-03-27 00:00:00
468,2015-12-16,II,99.5948881341,113.148219764,99.1,100.0,37098.0,2015-03-27 00:00:00,2015-03-27 00:00:00
469,2015-12-16,II-CAR,99.425,115.996141358,99.35,99.5,10.0,2015-03-27 00:00:00,2015-03-27 00:00:00
470,2015-12-16,III,99.5514582372,113.593520961,97.51,99.65,2167.0,2015-03-27 00:00:00,2015-03-27 00:00:00
471,2015-12-16,Tipo IN,0.0,0.0,0.0,0.0,0.0,2015-03-27 00:00:00,2015-03-27 00:00:00
472,2015-12-16,V,0.0,107.944911504,0.0,0.0,0.0,2015-03-27 00:00:00,2015-03-27 00:00:00
